designation,title,connector_pin,signal_name,io_type,rim,slot,pin,io_id,rim_name,part_number,ecat_id,ecat_offset,ecat_length
J7,09665116502,13,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,13,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,15,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,16,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,17,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,18,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,20,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,22,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,26,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,27,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,33,NetJ7_2,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,34,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,35,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,36,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,37,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,38,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,39,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,44,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,45,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,46,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,47,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,48,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J7,09665116502,49,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,50,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,51,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J7,09665116502,52,CHASSIS_GND,Power,1,-1,-1,,,12-201473-01,,,
J8,09665116502,8,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,9,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,10,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,11,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,12,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,13,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,14,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,15,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,16,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,17,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,24,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,25,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,26,N/A,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,27,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,28,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,29,NetJ8_10,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,30,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,30,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
J8,09665116502,30,0VDC,N/A,1,-1,-1,,,12-201473-01,,,
